Transport_ID,TripID,RouteID,StopID,StopName,WeekBeginning,NumberOfBoardings
T2068,5591,653,12351,34 Frederick Rd,2014-03-09 00:00:00,5
T2069,12619,251,12568,17 Torrens Rd,2014-06-08 00:00:00,1
T2070,62702,232,12483,15 Pym St,2013-12-01 00:00:00,5
T2071,58769,G21,13455,W1 Grote St,2013-12-15 00:00:00,1
T2072,45268,157,12334,33D West Lakes Bvd,2013-06-30 00:00:00,1
T2073,49600,B10,13312,X1 Pulteney St,2013-09-22 00:00:00,2
T2074,59079,M44,14389,16 Marion Rd,2013-12-08 00:00:00,4
T2075,50313,H22,16472,22A Lexington Rd,2013-09-01 00:00:00,2
T2076,27944,241A,14149,10 Winifred Av,2014-01-12 00:00:00,2
T2077,11483,241,14449,16 Brooks Tce,2014-02-02 00:00:00,3
T2078,8909,506,11265,65 Kelly Rd,2014-02-02 00:00:00,2
T2079,53910,749,16034,Zone G Colonnades Interchange,2013-11-24 00:00:00,2
T2080,55249,N4,13818,5 Leader St,2013-08-11 00:00:00,1
T2081,47097,200C,13473,G2 Victoria Sq,2014-01-05 00:00:00,7
T2082,10758,144,13317,X1 Dequetteville Tce,2014-06-22 00:00:00,2
T2083,1631,230,12192,26 Torrens Rd,2013-12-29 00:00:00,1
T2084,51667,W91,13310,Y1 Pulteney St,2013-12-22 00:00:00,3
T2085,31058,861,13802,6 Glen Osmond Rd,2013-10-27 00:00:00,6
T2086,21236,C1T,12126,Zone D Paradise Interchange,2014-05-11 00:00:00,6
T2087,686,401,10373,56 Waterloo Corner Rd,2014-04-20 00:00:00,10
T2088,64890,B10,12949,19 Grange Rd,2013-12-22 00:00:00,1
T2089,57020,300,14650,26A Diagonal Rd,2013-12-15 00:00:00,6
T2090,58347,G10,12633,11 Prospect Rd,2013-08-04 00:00:00,1
T2091,1592,196F,13506,I1 Pulteney St,2013-12-29 00:00:00,5
T2092,49491,B10,13287,B1 Pulteney St,2013-07-14 00:00:00,4
T2093,20310,645,14974,Zone D Marion Interchange,2014-04-20 00:00:00,10
T2094,1466,740,16034,Zone G Colonnades Interchange,2014-02-16 00:00:00,9
T2095,16606,M44,14963,Zone B Marion Interchange,2014-05-04 00:00:00,8
T2096,20041,600B,15351,43C Black Rd,2014-03-30 00:00:00,7
T2097,45782,171,13354,D1 Currie St,2013-10-20 00:00:00,14
T2098,11081,239,17751,8 Churchill Rd,2014-04-20 00:00:00,1
T2099,5723,117,11767,36B Bartley Tce,2014-03-23 00:00:00,8
T2100,64820,721,14087,9 South Rd,2014-03-30 00:00:00,1
T2101,13687,271,11551,38A Grand Junction Rd,2014-05-18 00:00:00,5
T2102,12933,W91,14520,19A Winston Av,2014-06-15 00:00:00,5
T2103,57293,600,14961,29A Sturt Rd,2013-09-01 00:00:00,2
T2104,12920,W90,14600,20D Daws Rd,2014-04-06 00:00:00,2
T2105,17770,840X,13354,D1 Currie St,2014-04-06 00:00:00,94
T2106,11276,H30,16354,29B Seaview Rd,2014-03-09 00:00:00,1
T2107,52908,251,13261,Z3 King William St,2013-07-21 00:00:00,2
T2108,47774,287,13084,16 Hartley Rd,2013-08-18 00:00:00,13
T2109,13465,230,12244,Zone C Arndale Interchange,2014-05-18 00:00:00,2
T2110,7615,281K,13282,G2 North Tce,2014-06-15 00:00:00,9
T2111,56941,232,12485,14 Harrison Rd,2013-08-04 00:00:00,3
T2112,11307,H30,13360,W1 Currie St,2014-02-16 00:00:00,27
T2113,1497,744,16145,51C Brodie Rd,2014-04-06 00:00:00,4
T2114,44740,100P,13586,8D  Marion Rd,2013-07-28 00:00:00,2
T2115,62825,749,17663,112A QUINLIVEN Rd,2013-12-15 00:00:00,2
T2116,4866,601,14933,26 Sturt Rd,2014-06-22 00:00:00,3
T2117,10323,H20,16413,4 Henley Beach Rd,2014-05-04 00:00:00,1
T2118,50459,H30,13184,5 Magill Rd,2014-01-05 00:00:00,1
T2119,29851,721F,15797,50 Main South Rd,2013-08-04 00:00:00,1
T2120,28588,441,10228,Zone A Elizabeth Interchange,2014-03-02 00:00:00,7
T2121,5908,300,14464,24P Pier St,2014-04-20 00:00:00,1
T2122,12028,251,13058,4 Ward St,2014-06-08 00:00:00,1
T2123,6444,361,11631,29 Grand Junction Rd,2014-06-08 00:00:00,1
T2124,28145,271,11482,41 Reservoir Rd,2013-09-08 00:00:00,1
T2125,5982,300H,13131,143 Portrush Rd,2014-05-25 00:00:00,1
T2126,62748,232R,13261,Z3 King William St,2013-12-01 00:00:00,10
T2127,4435,271,12115,23 North East Rd,2013-10-27 00:00:00,2
T2128,188,722F,15053,Zone B Flinders Medical Centre,2014-03-16 00:00:00,12
T2129,9718,B10,13113,18 Magill Rd,2014-03-23 00:00:00,2
T2130,7649,287,13244,30 Military Rd,2014-05-04 00:00:00,1
T2131,22461,741,16185,80 Commercial Rd,2014-06-29 00:00:00,1
T2132,8627,200,13538,I1 King William St,2014-04-27 00:00:00,1
T2133,50136,H20,16420,7 Henley Beach Rd,2013-07-28 00:00:00,2
T2134,52665,224,17529,Zone D Mawson Interchange,2014-03-30 00:00:00,3
T2135,10610,235,13353,V2 Currie St,2014-06-08 00:00:00,7
T2136,28756,494,18252,165 Dawson Road,2014-05-04 00:00:00,1
T2137,57027,300,16404,27 Seaview Rd,2013-08-04 00:00:00,2
T2138,59066,M44,11399,42A Smart Rd,2013-11-10 00:00:00,6
T2139,53269,440,10058,Zone A Smithfield Interchange,2014-06-29 00:00:00,1
T2140,14066,271,11482,41 Reservoir Rd,2014-01-26 00:00:00,2
T2141,11571,248,13700,1 Anzac Hwy,2014-03-16 00:00:00,1
T2142,11585,248,14023,9 Anzac Hwy,2014-06-08 00:00:00,1
T2143,7186,230,16287,V2 King William St,2014-04-20 00:00:00,1
T2144,44911,141,13402,8 Kensington Rd,2013-11-03 00:00:00,3
T2145,12108,157,12885,9 Port Rd,2014-03-30 00:00:00,1
T2146,13902,144,13693,11  Portrush Rd,2014-03-02 00:00:00,2
T2147,6408,361,11403,43S Smart Rd,2014-02-09 00:00:00,2
T2148,51767,W91C,14150,12 Winston Av,2013-12-29 00:00:00,4
T2149,6084,190,13583,P1 Pulteney St,2014-05-18 00:00:00,7
T2150,11722,H32,13337,T2 Grenfell St,2014-03-09 00:00:00,28
T2151,56702,230,12549,13 Harrison Rd,2013-08-04 00:00:00,1
T2152,63130,H33,13367,B2 Currie St,2013-12-29 00:00:00,2
T2153,10818,H22,16405,1 Henley Beach Rd,2014-03-23 00:00:00,2
T2154,27521,224F,12947,5 O Connell St,2013-06-30 00:00:00,2
T2155,50535,H30,12995,10A Coorara Av,2014-01-05 00:00:00,1
T2156,56772,230,13002,5 Jeffcott St,2013-10-13 00:00:00,1
T2157,19177,863,14040,13 Glen Osmond Rd,2014-06-15 00:00:00,2
T2158,12953,W91,13429,U1 Morphett St,2014-06-15 00:00:00,2
T2159,36356,411,10628,39A Jamison St,2014-05-25 00:00:00,1
T2160,46870,200,14273,15 Sussex Tce,2014-01-19 00:00:00,6
T2161,8607,B10,13066,9 South Rd,2014-05-11 00:00:00,1
T2162,191,722F,18486,W Grote St,2014-04-06 00:00:00,5
T2163,10364,H21,12493,23A Newton Rd,2014-03-23 00:00:00,6
T2164,6448,500,11335,35A Walkleys Rd,2014-03-30 00:00:00,37
T2165,9784,B10,12942,18 Grange Rd,2014-04-06 00:00:00,1
T2166,32859,208,13470,T1 Victoria Sq,2013-11-24 00:00:00,2
T2167,63691,722,17120,Zone C Old Reynella Interchang,2014-05-25 00:00:00,1
T2168,16078,G21,14536,18 Goodwood Rd,2014-03-30 00:00:00,1
T2169,15525,G10B,12204,17 Prospect Rd,2014-05-11 00:00:00,3
T2170,11170,147,13278,I1 North Tce,2014-03-02 00:00:00,16
T2171,11758,H33,13330,G3 Grenfell St,2014-03-16 00:00:00,17
T2172,52563,208,12724,10A Smith St,2013-09-15 00:00:00,1
T2173,58834,M44,11378,Zone E Tea Tree Plaza Intercha,2013-09-01 00:00:00,2
T2174,9993,203F,12541,15 North East Rd,2014-01-26 00:00:00,2
T2175,13056,190,13766,2 Unley Rd,2014-06-15 00:00:00,2
T2176,59144,M44T,13281,G3 North Tce,2013-08-04 00:00:00,7
T2177,10325,H20,12650,22B St Bernards Rd,2014-01-26 00:00:00,6
T2178,51732,W91,14469,19 Winston Av,2013-07-07 00:00:00,1
T2179,11243,H30,16417,5 Henley Beach Rd,2014-02-16 00:00:00,7
T2180,15724,263,14616,28 Brighton Rd,2014-05-18 00:00:00,5
T2181,12291,J1,13919,16B Military Rd,2014-02-16 00:00:00,1
T2182,17279,263,13829,3 Anzac Hwy,2013-11-10 00:00:00,7
T2183,14156,273,12823,8 Northcote Tce,2014-03-02 00:00:00,13
T2184,11206,147,13589,3 Dulwich Rd,2014-04-06 00:00:00,9
T2185,29572,720,16610,40 Brighton Rd,2013-10-27 00:00:00,2
T2186,11274,H30,18492,Zone C West Lakes Interchange,2014-06-29 00:00:00,12
T2187,50438,H30,12857,25 Morialta Rd,2013-11-24 00:00:00,1
T2188,15698,263,13078,2 King William Rd,2014-02-16 00:00:00,10
T2189,20005,600,15045,30C Shepherds Hill Rd,2014-01-26 00:00:00,2
T2190,51533,W90,14150,12 Winston Av,2013-07-21 00:00:00,1
T2191,9753,B10,13189,7 South Rd,2014-05-18 00:00:00,3
T2192,45438,167,13306,B2 Pulteney St,2013-11-10 00:00:00,9
T2193,25552,SCHONE,18046,School St Ignatius Senior Coll,2013-07-21 00:00:00,66
T2194,11470,241,14772,27 Morphett Rd,2014-02-23 00:00:00,1
T2195,973,734,15799,55 Kitawah Rd,2014-06-01 00:00:00,1
T2196,11747,H33,16461,12 Henley Beach Rd,2014-06-29 00:00:00,3
T2197,48501,591C,17391,75 Golden Grove Rd,2013-11-10 00:00:00,2
T2198,50732,H31,13201,27A North St,2013-11-10 00:00:00,1
T2199,45174,150,13245,1 Port Rd,2013-06-30 00:00:00,1
T2200,27304,222,11355,31 Main North Rd,2013-09-01 00:00:00,1
T2201,36861,560P,10637,47 Smith St,2014-04-27 00:00:00,2
T2202,49291,750,17715,98 Old Coach Rd,2013-09-01 00:00:00,1
T2203,11734,H33,16437,11 Henley Beach Rd,2014-02-09 00:00:00,5
T2204,46369,178,12605,25 Montacute Rd,2013-11-03 00:00:00,7
T2205,8375,288,13149,5 Phillips St,2014-06-15 00:00:00,1
T2206,27667,228,10163,72 Midway Rd,2014-01-26 00:00:00,1
T2207,64233,753,17082,92 Main Rd,2014-02-09 00:00:00,1
T2208,59003,M44,14755,24 Marion Rd,2013-11-24 00:00:00,1
T2209,19727,559,11402,46H Hancock Rd,2014-02-16 00:00:00,1
T2210,58225,C2X,10725,68 The Golden Wy,2013-12-15 00:00:00,5
T2211,57020,300,13390,8  Portrush Rd,2013-10-06 00:00:00,1
T2212,27296,222,11182,33A Mawson Lakes Bvd,2014-05-25 00:00:00,7
T2213,49490,B10,13336,T1 Grenfell St,2013-10-06 00:00:00,5
T2214,48790,721F,15995,59 Beach Rd,2013-06-30 00:00:00,4
T2215,882,733,15808,46C Investigator Rd,2014-06-01 00:00:00,1
T2216,46057,174,13080,6 Payneham Rd,2013-11-24 00:00:00,2
T2217,36346,411,10541,42B Kings Rd,2014-06-01 00:00:00,1
T2218,27341,222,12171,18 Main North Rd,2014-02-16 00:00:00,2
T2219,18975,254,12449,20 Torrens Rd,2014-05-11 00:00:00,1
T2220,30045,722F,16099,56 Penneys Hill Rd,2013-10-27 00:00:00,2
T2221,10345,H20,13337,T2 Grenfell St,2014-02-09 00:00:00,11
T2222,56803,230,12489,16 Pym St,2013-10-06 00:00:00,1
T2223,27098,202F,12541,15 North East Rd,2013-07-28 00:00:00,1
T2224,9029,503,11849,34 Lyons Rd,2013-11-03 00:00:00,2
T2225,18684,265,14422,Zone D Moseley St,2014-05-18 00:00:00,2
T2226,6955,502,10735,44A Bridge Rd,2014-04-20 00:00:00,1
T2227,6253,J1,17327,10 Airport Rd,2014-05-04 00:00:00,1
T2228,18236,251,12840,10 Hawker St,2014-04-20 00:00:00,2
T2229,58325,G10,13738,1 Goodwood Rd,2013-09-29 00:00:00,5
T2230,64907,B10,13354,D1 Currie St,2013-12-01 00:00:00,3
T2231,56663,195F,14686,23 Main Rd,2013-08-11 00:00:00,2
T2232,48821,722,15046,28 Main South Rd,2013-11-03 00:00:00,1
T2233,19445,300,12273,112 Regency Rd,2014-06-15 00:00:00,1
T2234,58383,G10,13555,B1 Sturt St,2013-11-03 00:00:00,1
T2235,11733,H33,13360,W1 Currie St,2014-01-26 00:00:00,5
T2236,58274,G10,14878,25 Ayliffes Rd,2013-11-17 00:00:00,2
T2237,48127,333,11595,42C Hart St,2013-10-13 00:00:00,1
T2238,14790,C2,13339,F2 Grenfell St,2014-05-04 00:00:00,21
T2239,6998,230,13091,2 King William Rd,2014-06-15 00:00:00,1
T2240,50442,H30,13279,R1 North Tce,2013-09-01 00:00:00,2
T2241,29055,546X,11075,60 Kelly Rd,2013-09-29 00:00:00,12
T2242,45168,150,10924,56 Victoria Rd,2013-09-01 00:00:00,8
T2243,45475,168,13815,8 Galway Av,2013-07-07 00:00:00,1
T2244,56834,230,12968,5A Jeffcott St,2013-10-20 00:00:00,1
T2245,49800,G10,16281,X1 King William St,2013-07-07 00:00:00,17
T2246,46382,178,13051,7 Payneham Rd,2013-10-13 00:00:00,5
T2247,53339,451,10223,Zone A Elizabeth City Centre,2013-11-10 00:00:00,5
T2248,18348,864F,13864,8 Glen Osmond Rd,2014-03-09 00:00:00,3
T2249,7507,286,13088,17 Hartley Rd,2014-06-15 00:00:00,3
T2250,52491,202,16287,V2 King William St,2013-07-28 00:00:00,1
T2251,14658,G10,14200,10 Goodwood Rd,2014-05-25 00:00:00,1
T2252,593,273,12613,13 North East Rd,2013-08-11 00:00:00,2
T2253,52655,224,17626,34Q Salisbury Hwy,2013-12-22 00:00:00,1
T2254,5899,300,17417,212 Findon Rd,2014-05-25 00:00:00,1
T2255,1312,273,12292,20 North East Rd,2013-12-08 00:00:00,2
T2256,45095,147,13585,4 Dulwich Av,2013-08-04 00:00:00,13
T2257,48409,502,10528,Zone H Salisbury Interchange,2013-07-28 00:00:00,20
T2258,10152,208,12764,10 Smith St,2014-03-02 00:00:00,2
T2259,15095,G10,16289,E1 King William St,2014-03-16 00:00:00,15
T2260,949,401,10520,Zone C Salisbury Interchange,2014-04-13 00:00:00,18
T2261,63121,H33,13208,3 North Tce,2013-12-29 00:00:00,1
T2262,31221,864,13975,11 Glen Osmond Rd,2013-09-15 00:00:00,2
T2263,48332,501,18396,Zone C Main Street,2013-07-28 00:00:00,3
T2264,57911,C1,10237,64B Playford Bvd,2014-01-05 00:00:00,4
T2265,9715,B10,13174,8 Magill Rd,2014-02-16 00:00:00,2
T2266,58311,G10,14433,15 Goodwood Rd,2013-10-20 00:00:00,5
T2267,20804,C1,16597,61A The Grove Wy,2014-06-01 00:00:00,2
T2268,11245,H30,16330,32C Sportsmans Dr,2014-02-09 00:00:00,5
T2269,13677,265,13904,5A Anzac Hwy,2014-03-30 00:00:00,14
T2270,19806,361,11735,34 Grand Junction Rd,2014-05-11 00:00:00,1
T2271,49612,B10,12967,22 Grange Rd,2013-07-28 00:00:00,4
T2272,20759,C1,10471,51 Main North Rd,2014-04-20 00:00:00,1
T2273,22591,750,17672,114A Pridham Bvd,2014-04-27 00:00:00,1
T2274,15472,492W,18285,101B Scheibener Tce,2014-06-08 00:00:00,2
T2275,3602,451,18134,78F Davoren Rd,2014-06-08 00:00:00,1
T2276,17903,541X,11014,54 Hancock Rd,2014-05-25 00:00:00,1
T2277,52892,251,11815,27A Medika Bvd,2013-07-21 00:00:00,1
T2278,63232,T721X,15830,52 Main South Rd,2013-12-01 00:00:00,53
T2279,9245,B10,13330,G3 Grenfell St,2014-04-13 00:00:00,4
T2280,28020,248,14641,26A Diagonal Rd,2013-07-21 00:00:00,2
T2281,44781,117,12267,33E West Lakes Bvd,2013-09-15 00:00:00,1
T2282,53327,451,10025,78 Curtis Rd,2013-10-06 00:00:00,1
T2283,44763,117,12436,32 Tapleys Hill Rd,2013-07-14 00:00:00,2
T2284,51695,W91,14405,17 Winston Av,2013-07-28 00:00:00,1
T2285,47534,281,13079,3 Hackney Rd,2013-10-20 00:00:00,2
T2286,6617,174,12691,16 Payneham Rd,2014-06-15 00:00:00,1
T2287,18069,506,12097,Zone F Paradise Interchange,2013-11-03 00:00:00,23
T2288,48324,500,17374,54B Haydown Rd,2013-11-03 00:00:00,2
T2289,9229,580,13672,5B Greenhill Rd,2014-07-06 00:00:00,1
T2290,9454,H30,13364,W3 Currie St,2014-03-23 00:00:00,5
T2291,9229,580,13652,9 Greenhill Rd,2014-03-30 00:00:00,1
T2292,50362,H22L,16369,17 The Parade,2013-10-13 00:00:00,9
T2293,15487,G10,14875,24 Ayliffes Rd,2014-03-30 00:00:00,1
T2294,13854,142,13501,13 Rochester St,2014-06-01 00:00:00,2
T2295,50086,H20,13337,T2 Grenfell St,2013-08-25 00:00:00,5
T2296,12245,167,13953,9C  Marion Rd,2014-04-27 00:00:00,2
T2297,57218,548,17953,78B Sandstock Bvd,2013-09-15 00:00:00,2
T2298,45041,144,13943,17  Portrush Rd,2013-12-01 00:00:00,3
T2299,12892,W90,12356,29 Hill St,2014-03-30 00:00:00,3
T2300,17392,837,15221,82 Woodside Rd,2014-05-04 00:00:00,2
T2301,65045,720,13600,2A South Rd,2014-01-19 00:00:00,1
T2302,13386,117,12937,18  Crittenden Rd,2014-02-09 00:00:00,1
T2303,16994,265,14248,14A Anzac Hwy,2013-10-27 00:00:00,2
T2304,15313,M44,11049,50 Ladywood Rd,2014-06-22 00:00:00,1
T2305,58444,G10,12564,12 Prospect Rd,2013-11-10 00:00:00,1
T2306,5441,320,15336,43 Black Rd,2014-03-16 00:00:00,28
T2307,17163,265,14403,Zone A Moseley St,2013-09-15 00:00:00,1
T2308,27069,202F,17621,34 Wright Rd,2013-07-28 00:00:00,2
T2309,28071,248F,14454,20 Hendrie St,2013-12-15 00:00:00,1
T2310,50229,H22,13337,T2 Grenfell St,2013-11-03 00:00:00,5
T2311,27330,222,11355,31 Main North Rd,2013-08-25 00:00:00,1
T2312,50255,H22,16464,21 Henley Beach Rd,2013-08-11 00:00:00,1
T2313,180,722F,14394,15 South Rd,2014-05-04 00:00:00,8
T2314,3146,441,10129,76B Hanson Rd,2013-07-28 00:00:00,3
T2315,17210,200C,13374,D1 King William St,2014-06-01 00:00:00,6
T2316,28135,265G,16289,E1 King William St,2013-10-20 00:00:00,20
T2317,44895,141,13420,3 Kensington Rd,2013-08-25 00:00:00,9
T2318,48460,502X,10963,41 Bridge Rd,2013-06-30 00:00:00,1
T2319,52572,208,13470,T1 Victoria Sq,2013-09-29 00:00:00,2
T2320,56507,190,14480,23 Cliff St,2013-08-11 00:00:00,5
T2321,15181,G10,14333,13 Goodwood Rd,2014-04-27 00:00:00,1
T2322,49240,749,16261,93 Commercial Rd,2013-08-11 00:00:00,2
T2323,46412,178,12654,17 Payneham Rd,2013-09-29 00:00:00,2
T2324,49713,B10C,12973,24 Grange Rd,2013-11-10 00:00:00,2
T2325,12943,W91,14235,14 Winston Av,2014-03-02 00:00:00,1
T2326,10667,141,13378,E1 Dequetteville Tce,2014-04-13 00:00:00,3
T2327,1165,403,10384,55 Waterloo Corner Rd,2014-01-05 00:00:00,5
T2328,56628,190B,13078,2 King William Rd,2013-09-01 00:00:00,2
T2329,45210,150,12455,21 Port Rd,2013-10-06 00:00:00,6
T2330,58290,G10,13551,C1 Sturt St,2013-07-14 00:00:00,7
T2331,138,721X,13301,B1 King William St,2014-04-20 00:00:00,16
T2332,10180,118,12817,22  Crittenden Rd,2014-05-04 00:00:00,1
T2333,56858,232,12434,17 Days Rd,2013-11-03 00:00:00,2
T2334,9873,H30S,16420,7 Henley Beach Rd,2014-04-13 00:00:00,2
T2335,9688,B10,13027,23 Vine St,2014-06-15 00:00:00,1
T2336,27382,222,11354,31 Main North Rd,2014-01-19 00:00:00,2
T2337,17080,254,11945,28 Hanson Rd,2013-12-29 00:00:00,2
T2338,8812,506,11437,41 Rutherford St,2014-06-08 00:00:00,3
T2339,15845,G20X,15391,47 Sunnymeade Dr,2014-01-26 00:00:00,1
T2340,65520,721F,15425,36 Main South Rd,2014-04-27 00:00:00,2
T2341,56539,190,14088,9 Unley Rd,2013-10-27 00:00:00,1
T2342,49473,B10,13114,18 Magill Rd,2013-08-04 00:00:00,4
T2343,48288,500,10808,43C Bridge Rd,2013-12-08 00:00:00,1
T2344,64428,681A,16618,57A Dutchman Dr,2014-01-26 00:00:00,1
T2345,5621,100,13571,8D  Marion Rd,2014-05-11 00:00:00,1
T2346,8386,288,13123,23 Valetta Rd,2014-03-30 00:00:00,1
T2347,45180,150,12653,15 Port Rd,2013-10-27 00:00:00,1
T2348,36450,440,10149,73A Midway Rd,2013-07-28 00:00:00,16
T2349,6433,361,11591,36 Grand Junction Rd,2014-05-25 00:00:00,3
T2350,8726,200B,14273,15 Sussex Tce,2014-05-04 00:00:00,1
T2351,27343,222,12590,12 Main North Rd,2013-12-01 00:00:00,4
T2352,46336,178,12812,12 Payneham Rd,2014-01-19 00:00:00,1
T2353,11331,H30S,16437,11 Henley Beach Rd,2014-06-22 00:00:00,3
T2354,47896,287,13298,W2 North Tce,2013-08-04 00:00:00,3
T2355,46477,178,12582,26 Montacute Rd,2013-12-29 00:00:00,1
T2356,58908,M44,14360,15 Marion Rd,2014-01-05 00:00:00,4
T2357,23505,751,18681,Zone A Seaford Interchange,2014-04-20 00:00:00,1
T2358,17155,265,14160,13 Anzac Hwy,2013-12-29 00:00:00,2
T2359,28564,441,10214,66 Yorktown Rd,2014-04-27 00:00:00,2
T2360,12665,252,13039,5A Hill St,2014-06-15 00:00:00,42
T2361,18031,506,11516,38 Pauls Dr,2013-08-18 00:00:00,1
T2362,4205,271,12398,18 North East Rd,2013-10-27 00:00:00,1
T2363,13322,172,18049,13 Tutt Ave,2014-03-02 00:00:00,5
T2364,17476,208,13052,3 Melbourne St,2013-12-01 00:00:00,2
T2365,46317,178,13080,6 Payneham Rd,2013-10-13 00:00:00,1
T2366,50442,H30,12851,26 Morialta Rd,2014-01-12 00:00:00,1
T2367,49611,B10,13193,7 South Rd,2013-10-20 00:00:00,1
T2368,56596,190B,13858,4 Unley Rd,2013-10-13 00:00:00,1
T2369,22539,747,16239,87A Nashwauk Cr,2014-06-22 00:00:00,2
T2370,27346,222,17536,Zone B Mawson Central Intercha,2014-03-16 00:00:00,16
T2371,48444,502,10902,43 Bridge Rd,2013-12-08 00:00:00,4
T2372,10795,H22,16418,6 Henley Beach Rd,2014-06-29 00:00:00,1
T2373,58457,G10,13274,A2 King William Rd,2013-08-18 00:00:00,1
T2374,5683,101,14024,10  Marion Rd,2014-04-20 00:00:00,3
T2375,27388,222,11460,29 Main North Rd,2014-01-19 00:00:00,3
T2376,13649,265,15155,36 Morphett Rd,2014-06-08 00:00:00,1
T2377,44705,100,14089,166 Cross Rd,2013-08-04 00:00:00,2
T2378,47459,263,13775,2 Anzac Hwy,2013-12-01 00:00:00,1
T2379,50418,H30,13337,T2 Grenfell St,2013-12-29 00:00:00,1
T2380,6600,230,12502,14 Harrison Rd,2014-02-09 00:00:00,1
T2381,44776,117,11977,35A Bartley Tce,2013-09-29 00:00:00,1
T2382,50670,H31,13287,B1 Pulteney St,2013-09-01 00:00:00,15
T2383,15080,M44,18491,V Currie Street,2014-04-13 00:00:00,10
T2384,13616,265,15067,36A Cedar Av,2014-05-11 00:00:00,1
T2385,59139,M44T,13300,Y2 King William St,2013-07-14 00:00:00,9
T2386,9983,J1,13431,4A South Rd,2014-02-16 00:00:00,2
T2387,45509,168,13821,8A Galway Av,2013-12-29 00:00:00,1
T2388,7489,281,13294,D North Tce,2014-05-18 00:00:00,6
T2389,8704,200,14540,18 Kent Av,2014-04-06 00:00:00,2
T2390,28008,248,14133,11A  Marion Rd,2013-11-24 00:00:00,1
T2391,27556,225,10677,46A Frost Rd,2013-10-20 00:00:00,3
T2392,15827,265,15033,36 Cedar Av,2013-12-15 00:00:00,2
T2393,12472,J8,12432,13 David Tce,2014-05-04 00:00:00,1
T2394,9459,H30,16440,23 Henley Beach Rd,2014-05-18 00:00:00,1
T2395,5695,115,12937,18  Crittenden Rd,2014-05-11 00:00:00,1
T2396,47801,287,13081,15 Hartley Rd,2013-11-10 00:00:00,1
T2397,12330,J1A,13353,V2 Currie St,2014-02-02 00:00:00,42
T2398,36820,560,11222,37C Montague Rd,2014-01-26 00:00:00,2
T2399,6509,190B,13179,1 King William Rd,2014-06-08 00:00:00,1
T2400,50110,H20,16405,1 Henley Beach Rd,2013-07-28 00:00:00,2
T2401,20448,541,11074,52 Hancock Rd,2014-03-09 00:00:00,1
T2402,50639,H30S,18492,Zone C West Lakes Interchange,2013-09-22 00:00:00,10
T2403,48740,720,13873,5 South Rd,2013-09-22 00:00:00,1
T2404,58895,M44,14755,24 Marion Rd,2013-08-25 00:00:00,2
T2405,18362,864F,14778,36 Mt Barker Rd,2014-02-16 00:00:00,2
T2406,11613,150,12172,27 Port Rd,2014-02-02 00:00:00,3
T2407,48269,482,10311,56A Hogarth Rd,2014-02-09 00:00:00,4
T2408,57021,300,12303,18 Regency Rd,2013-12-15 00:00:00,2
T2409,29638,720H,13910,6 South Rd,2013-10-27 00:00:00,2
T2410,48277,500,11335,35A Walkleys Rd,2013-08-04 00:00:00,17
T2411,12453,J2,13283,S1 North Tce,2014-04-20 00:00:00,2
T2412,1975,415,10600,75 Target Hill Rd,2013-09-15 00:00:00,6
T2413,973,734,16051,Zone C Noarlunga Centre Interc,2014-06-01 00:00:00,6
T2414,5889,300,12174,126A Muller Rd,2014-02-16 00:00:00,5
T2415,14295,178,17346,33M Maryvale Rd,2014-03-02 00:00:00,3
T2416,50130,H20,13146,19C Penfold Rd,2013-08-18 00:00:00,1
T2417,45092,147,13854,20 Dashwood Rd,2013-11-03 00:00:00,1
T2418,48277,500,10916,42A Bridge Rd,2013-08-18 00:00:00,3
T2419,36370,411,17530,Zone C Mawson Lakes Interchang,2013-12-29 00:00:00,4
T2420,45425,167,13907,9A  Marion Rd,2013-09-15 00:00:00,1
T2421,456,400,10387,55 John Rice Av,2014-05-25 00:00:00,3
T2422,45268,157,12774,12 Port Rd,2013-09-01 00:00:00,5
T2423,62772,286,13218,7 Ashley St,2014-01-19 00:00:00,3
T2424,10771,H22,16418,6 Henley Beach Rd,2014-04-06 00:00:00,15
T2425,17064,254,11945,28 Hanson Rd,2013-09-15 00:00:00,2
T2426,28091,262,13781,2 Anzac Hwy,2013-12-01 00:00:00,3
T2427,8697,545X,13338,F3 Grenfell St,2013-12-08 00:00:00,69
T2428,27510,224F,16281,X1 King William St,2013-11-24 00:00:00,53
T2429,47747,287,13123,23 Valetta Rd,2013-09-15 00:00:00,1
T2430,8754,200B,14655,19D Eliza Pl,2014-02-09 00:00:00,6
T2431,303,452,17126,Zone D Munno Para Shopping Cen,2013-07-21 00:00:00,23
T2432,49788,G10,12010,20 Prospect Rd,2013-07-07 00:00:00,3
T2433,50354,H22C,13327,R1 Grenfell St,2013-11-03 00:00:00,2
